,date,open_p,high_p,low_p,close_p,prd_vlm,open_int
941,2016-02-09,4150.0,4195.5,4089.0,4135.75,499993,284583
942,2016-02-08,4218.75,4237.5,4074.5,4155.75,542371,292719
943,2016-02-05,4338.0,4365.0,4192.5,4213.5,443077,283321
944,2016-02-04,4361.25,4398.0,4305.0,4347.25,383175,270037
945,2016-02-03,4377.5,4406.5,4282.0,4363.0,484500,267812
946,2016-02-02,4478.0,4478.5,4362.25,4383.5,314726,270484
947,2016-02-01,4454.75,4500.75,4420.0,4483.0,263363,270521
948,2016-01-29,4326.5,4462.75,4320.5,4454.5,328862,272813
949,2016-01-28,4341.75,4390.5,4298.25,4345.25,414082,271400
950,2016-01-27,4386.75,4410.25,4293.5,4318.5,408523,272665
951,2016-01-26,4381.5,4435.25,4324.5,4418.25,327223,268424
952,2016-01-25,4439.0,4451.5,4370.75,4378.25,287599,270756
953,2016-01-22,4317.75,4444.5,4310.5,4439.0,328593,272777
954,2016-01-21,4322.25,4383.75,4277.25,4321.75,554096,272920
955,2016-01-20,4332.5,4363.0,4175.0,4324.5,628240,277624
956,2016-01-19,4318.25,4407.25,4282.75,4336.0,475760,276800
957,2016-01-15,4446.5,4460.25,4267.25,4332.25,567530,278239
958,2016-01-14,4373.0,4492.0,4315.5,4449.0,526505,290522
959,2016-01-13,4500.25,4556.5,4358.75,4367.25,521065,297346
960,2016-01-12,4463.75,4537.25,4428.0,4504.25,417581,300315
961,2016-01-11,4455.75,4496.0,4400.25,4464.5,435576,300491
962,2016-01-08,4489.5,4561.5,4447.25,4453.0,480513,298971
963,2016-01-07,4641.75,4650.0,4474.5,4480.75,501315,308560
964,2016-01-06,4673.5,4679.0,4577.5,4638.25,346779,306791
965,2016-01-05,4697.0,4714.5,4648.75,4675.25,301175,301767
966,2016-01-04,4784.0,4798.25,4621.25,4696.0,368671,310268
967,2015-12-31,4839.5,4846.5,4771.0,4779.25,160705,311093
968,2015-12-30,4878.75,4886.5,4835.0,4837.5,117427,316724
969,2015-12-29,4809.25,4889.25,4802.0,4882.0,158098,315702
970,2015-12-28,4802.5,4811.0,4763.0,4805.25,113567,306913
971,2015-12-24,4799.25,4821.5,4792.25,4802.5,62054,306415
972,2015-12-23,4782.0,4811.75,4774.5,4798.25,147737,307152
973,2015-12-22,4760.5,4786.0,4732.75,4782.5,166650,307643
974,2015-12-21,4705.25,4763.25,4703.25,4754.5,176610,307464
975,2015-12-18,4761.0,4779.75,4693.75,4696.0,340479,314393
976,2015-12-17,4841.75,4875.25,4756.25,4761.0,320692,315974
977,2015-12-16,4795.0,4861.25,4766.5,4849.25,287576,307807
978,2015-12-15,4757.25,4824.5,4752.0,4792.5,329055,285469
979,2015-12-14,4718.75,4765.0,4662.75,4752.0,423297,217222
980,2015-12-11,4833.0,4845.0,4713.0,4724.0,321094,156886
981,2015-12-10,4805.5,4860.0,4804.0,4829.75,108319,82485
982,2015-12-09,4875.75,4892.75,4778.5,4801.25,388709,306998
983,2015-12-08,4885.0,4894.25,4826.5,4872.5,299288,320820
984,2015-12-07,4906.5,4915.25,4855.75,4886.25,224657,323551
985,2015-12-04,4801.25,4908.5,4788.25,4898.5,305073,328107
986,2015-12-03,4884.0,4915.5,4764.25,4796.25,379530,325937
987,2015-12-02,4900.25,4924.75,4863.75,4879.75,231812,340415
988,2015-12-01,4864.0,4902.0,4861.75,4901.5,228425,339494
989,2015-11-30,4870.75,4885.75,4838.75,4854.0,179766,330918
990,2015-11-27,4865.0,4888.5,4850.0,4867.75,105382,332736
991,2015-11-25,4850.25,4869.75,4844.75,4862.5,119712,329591
992,2015-11-24,4859.0,4869.75,4805.25,4851.25,230131,331517
993,2015-11-23,4874.75,4892.0,4839.0,4861.0,163322,330480
994,2015-11-20,4842.0,4876.75,4837.5,4874.75,177125,333841
995,2015-11-19,4835.0,4862.25,4832.0,4845.25,217266,334477
996,2015-11-18,4755.5,4842.0,4741.5,4837.75,242823,344119
997,2015-11-17,4746.0,4783.0,4737.25,4754.75,269684,344687
998,2015-11-16,4663.5,4750.75,4640.25,4745.0,282188,354713
999,2015-11-13,4769.0,4775.75,4671.0,4687.25,344229,360805
1000,2015-11-12,4816.5,4838.5,4766.5,4770.5,268158,364404
1001,2015-11-11,4825.5,4860.0,4810.5,4817.0,221698,356182
1002,2015-11-10,4835.25,4847.5,4797.75,4828.25,241859,360201
1003,2015-11-09,4886.5,4898.0,4807.25,4838.0,256938,350790
1004,2015-11-06,4886.0,4894.0,4844.0,4888.25,276682,345936
1005,2015-11-05,4893.5,4912.75,4859.0,4880.5,246167,342185
1006,2015-11-04,4897.0,4915.0,4876.5,4894.75,231004,338861
1007,2015-11-03,4873.5,4912.75,4862.25,4897.25,186758,337511
1008,2015-11-02,4829.75,4884.75,4810.25,4879.25,162655,337237
1009,2015-10-30,4851.25,4875.5,4821.25,4828.5,211241,330432
1010,2015-10-29,4849.5,4855.5,4828.0,4847.0,184529,325218
1011,2015-10-28,4820.5,4863.5,4785.75,4859.0,306875,323663
1012,2015-10-27,4805.0,4837.0,4786.5,4817.5,217939,320174
1013,2015-10-26,4799.25,4815.25,4778.0,4801.5,184127,304647
1014,2015-10-23,4747.5,4822.75,4747.25,4796.75,361589,304776
1015,2015-10-22,4592.0,4750.75,4587.25,4738.0,348494,301070
1016,2015-10-21,4608.0,4641.5,4580.0,4584.5,289766,287386
1017,2015-10-20,4636.75,4641.25,4599.25,4610.0,200211,284532
1018,2015-10-19,4619.75,4640.75,4596.25,4639.75,202407,280047
1019,2015-10-16,4595.0,4624.25,4581.25,4620.0,207248,279142
1020,2015-10-15,4520.5,4597.25,4517.75,4597.0,275986,275760
1021,2015-10-14,4519.5,4550.5,4502.75,4511.75,284807,269035
1022,2015-10-13,4562.25,4576.0,4523.75,4526.5,232729,266371
1023,2015-10-12,4540.25,4566.75,4531.5,4560.25,132675,263709
1024,2015-10-09,4523.25,4554.5,4509.75,4544.75,208829,261366
1025,2015-10-08,4509.25,4533.5,4450.25,4530.0,317019,260364
1026,2015-10-07,4460.25,4519.0,4453.25,4509.0,329985,262145
1027,2015-10-06,4493.0,4507.25,4448.75,4475.5,264372,259851
1028,2015-10-05,4443.0,4515.0,4435.75,4496.5,242309,253651
1029,2015-10-02,4373.5,4449.0,4296.75,4446.5,404892,254181
1030,2015-10-01,4339.25,4411.0,4301.5,4372.75,367790,257339
1031,2015-09-30,4264.0,4354.25,4251.25,4348.25,347070,262269
1032,2015-09-29,4291.5,4329.5,4226.0,4260.0,427261,260069
1033,2015-09-28,4387.75,4424.25,4264.75,4280.0,360675,265522
1034,2015-09-25,4417.25,4501.0,4370.75,4398.75,344913,264797
1035,2015-09-24,4453.75,4464.0,4370.5,4431.25,355070,266349
1036,2015-09-23,4449.5,4478.0,4406.75,4448.0,238547,264693
1037,2015-09-22,4527.25,4530.25,4405.75,4452.5,320027,266149
1038,2015-09-21,4510.0,4546.75,4471.75,4526.5,254496,258894
1039,2015-09-18,4556.25,4567.75,4484.75,4512.0,333044,257075
1040,2015-09-17,4562.5,4627.0,4542.25,4555.0,329847,252226
1041,2015-09-16,4537.0,4567.5,4520.25,4566.25,214900,235796
1042,2015-09-15,4483.0,4549.25,4465.25,4536.25,246233,202020
1043,2015-09-14,4504.25,4531.75,4466.75,4485.0,201299,148820
1044,2015-09-11,4470.5,4504.5,4434.25,4500.5,197765,112011
1045,2015-09-10,4434.75,4502.75,4402.0,4470.25,93260,76588
1046,2015-09-09,4477.25,4546.25,4417.0,4431.75,354129,254825
1047,2015-09-08,4358.5,4482.25,4356.75,4475.25,293906,274211
1048,2015-09-04,4408.5,4414.25,4331.75,4370.75,354122,281305
1049,2015-09-03,4437.0,4481.0,4396.5,4406.25,332566,277598
1050,2015-09-02,4327.5,4440.5,4312.75,4436.75,340627,285296
1051,2015-09-01,4442.75,4444.75,4295.0,4335.0,481009,288528
1052,2015-08-31,4500.75,4507.0,4435.25,4448.5,303204,295179
1053,2015-08-28,4503.75,4517.5,4458.5,4509.75,322070,292231
1054,2015-08-27,4399.5,4509.5,4382.0,4504.75,475384,300815
1055,2015-08-26,4213.5,4406.25,4135.5,4391.25,637925,302415
1056,2015-08-25,4174.75,4381.0,4174.5,4205.25,630057,312063
1057,2015-08-24,4360.5,4373.0,4085.0,4180.0,746533,311664
1058,2015-08-21,4544.5,4545.0,4365.75,4377.5,614566,327491
1059,2015-08-20,4679.0,4689.75,4536.75,4543.0,449728,337677
1060,2015-08-19,4719.75,4729.0,4660.0,4680.5,331472,342603
1061,2015-08-18,4739.25,4750.25,4710.5,4720.75,164755,349249
1062,2015-08-17,4709.25,4744.5,4680.0,4741.5,191979,350603
1063,2015-08-14,4691.25,4710.75,4675.75,4708.5,167712,346311
1064,2015-08-13,4706.5,4733.75,4685.5,4694.0,234832,349885
1065,2015-08-12,4689.5,4712.25,4608.0,4710.25,358454,351679
1066,2015-08-11,4759.25,4761.5,4662.25,4687.5,301820,343231
1067,2015-08-10,4690.75,4756.75,4689.5,4742.75,199353,351321
1068,2015-08-07,4704.0,4710.5,4657.25,4695.75,249232,352270
1069,2015-08-06,4768.5,4785.5,4679.5,4701.5,272055,348662
1070,2015-08-05,4728.25,4805.75,4727.75,4770.25,247802,363272
1071,2015-08-04,4747.25,4758.0,4720.25,4728.5,253010,352658
1072,2015-08-03,4760.0,4776.0,4717.25,4749.75,251564,353092
1073,2015-07-31,4766.0,4785.5,4753.0,4761.75,214679,356397
1074,2015-07-30,4739.5,4775.5,4707.5,4772.0,226285,354854
1075,2015-07-29,4734.75,4756.25,4720.75,4741.75,222563,354469
1076,2015-07-28,4698.0,4738.0,4673.75,4732.75,280667,361083
1077,2015-07-27,4739.0,4745.0,4680.25,4699.25,293740,361564
1078,2015-07-24,4810.25,4815.5,4721.25,4738.5,236180,357912
1079,2015-07-23,4798.5,4811.5,4761.0,4796.75,211215,354455
1080,2015-07-22,4794.75,4813.25,4765.5,4793.75,235343,353535
1081,2015-07-21,4848.0,4859.75,4788.25,4843.25,226216,344606
1082,2015-07-20,4825.75,4862.75,4823.25,4848.0,169781,328075
1083,2015-07-17,4786.5,4830.75,4784.0,4826.75,187930,328391
1084,2015-07-16,4711.25,4789.25,4707.75,4774.5,192220,328839
1085,2015-07-15,4696.0,4716.25,4686.0,4713.25,187307,313485
1086,2015-07-14,4664.0,4706.5,4661.25,4694.25,156246,303797
1087,2015-07-13,4560.75,4668.5,4549.25,4664.75,209774,297167
1088,2015-07-10,4522.5,4603.25,4522.5,4585.0,236765,290073
1089,2015-07-09,4524.5,4584.75,4508.5,4516.25,260171,298313
1090,2015-07-08,4599.25,4599.25,4513.25,4523.25,335132,301797
1091,2015-07-07,4606.25,4624.75,4511.25,4599.0,384237,295969
1092,2015-07-06,4604.5,4614.0,4520.75,4599.5,285735,305868
1093,2015-07-02,4600.5,4618.25,4585.0,4605.5,155244,305054
1094,2015-07-01,4569.5,4618.5,4568.75,4598.75,155244,305054
1095,2015-06-30,4563.0,4589.0,4548.75,4567.0,304509,310864
1096,2015-06-29,4606.5,4628.25,4545.0,4554.75,334972,320739
1097,2015-06-26,4683.25,4693.75,4636.5,4657.25,226373,333975
1098,2015-06-25,4697.0,4724.25,4676.75,4686.0,175329,343946
1099,2015-06-24,4720.25,4732.0,4691.25,4692.5,165445,341486
1100,2015-06-23,4715.5,4725.5,4699.5,4718.0,116969,346553
1101,2015-06-22,4689.25,4729.0,4689.0,4709.5,157035,344693
1102,2015-06-19,4706.75,4716.5,4673.0,4676.5,162664,341740
1103,2015-06-18,4631.0,4711.75,4616.75,4707.5,275557,341402
1104,2015-06-17,4629.0,4652.75,4608.0,4631.0,225073,308571
1105,2015-06-16,4604.5,4633.25,4572.5,4628.5,219413,276235
1106,2015-06-15,4606.75,4614.0,4563.25,4604.75,264706,205376
1107,2015-06-12,4661.75,4661.75,4617.25,4624.0,191899,134470
1108,2015-06-11,4656.75,4682.5,4650.25,4660.75,93865,77917
1109,2015-06-10,4601.75,4668.5,4600.75,4659.0,238886,295802
1110,2015-06-09,4606.0,4611.5,4560.5,4601.75,226086,306776
1111,2015-06-08,4649.75,4653.5,4592.25,4602.5,237404,318087
1112,2015-06-05,4665.0,4676.75,4619.5,4651.75,232923,321212
1113,2015-06-04,4697.0,4697.5,4643.5,4666.75,285057,324517
1114,2015-06-03,4673.5,4711.0,4671.5,4697.75,190316,329163
1115,2015-06-02,4696.0,4702.0,4651.0,4673.25,222449,329489
1116,2015-06-01,4684.25,4708.5,4656.25,4691.75,216323,326900
1117,2015-05-29,4712.25,4715.5,4667.5,4681.25,197740,317485
1118,2015-05-28,4710.75,4717.75,4692.0,4713.0,152018,323123
1119,2015-05-27,4651.75,4721.25,4643.25,4712.5,198538,324196
1120,2015-05-26,4697.75,4708.75,4625.25,4650.0,228084,316152
1121,2015-05-22,4700.75,4712.25,4692.25,4699.0,100980,324296
1122,2015-05-21,4670.25,4706.75,4656.75,4699.0,123530,324095
1123,2015-05-20,4672.0,4704.25,4652.5,4675.75,170963,319423
1124,2015-05-19,4680.0,4696.75,4666.75,4671.5,127690,318477
1125,2015-05-18,4661.5,4688.0,4640.75,4677.5,128602,318931
1126,2015-05-15,4659.25,4677.75,4648.0,4659.0,140746,316724
1127,2015-05-14,4596.0,4663.25,4583.0,4660.5,184396,318095
1128,2015-05-13,4593.25,4628.0,4587.75,4594.0,200865,306938
1129,2015-05-12,4601.75,4608.25,4544.75,4591.0,257296,309067
1130,2015-05-11,4622.75,4634.75,4597.0,4601.5,170514,310527
1131,2015-05-08,4574.25,4633.0,4571.25,4619.0,216447,311555
1132,2015-05-07,4541.75,4579.5,4502.75,4572.75,249245,325529
1133,2015-05-06,4579.25,4593.75,4511.75,4543.25,335134,329627
1134,2015-05-05,4644.25,4650.5,4569.75,4577.75,306244,341573
1135,2015-05-04,4642.0,4673.75,4627.25,4646.75,191856,343006
1136,2015-05-01,4584.25,4641.0,4580.0,4638.0,197160,346604
1137,2015-04-30,4644.25,4648.5,4556.75,4578.5,353283,354947
1138,2015-04-29,4682.5,4684.25,4626.5,4650.0,290967,363934
1139,2015-04-28,4694.5,4701.5,4642.0,4686.25,283966,365655
1140,2015-04-27,4703.25,4725.75,4679.5,4695.0,224600,360610
1141,2015-04-24,4662.75,4706.5,4659.75,4699.5,204737,353020
1142,2015-04-23,4608.75,4667.5,4588.25,4651.75,252582,343889
1143,2015-04-22,4603.25,4629.75,4568.75,4615.5,196846,336282
1144,2015-04-21,4573.0,4613.0,4573.0,4598.75,190749,333278
1145,2015-04-20,4527.0,4587.25,4522.5,4577.75,218236,328342
1146,2015-04-17,4586.5,4587.75,4494.25,4519.25,302065,324519
1147,2015-04-16,4596.5,4599.75,4568.25,4585.5,162971,336852
1148,2015-04-15,4570.5,4599.25,4559.0,4592.0,170496,334990
1149,2015-04-14,4575.75,4584.75,4537.0,4568.0,220750,330389
1150,2015-04-13,4585.25,4611.75,4569.75,4573.5,171930,328996
1151,2015-04-10,4569.25,4586.25,4556.0,4585.0,126565,321642
1152,2015-04-09,4548.25,4571.5,4523.0,4569.5,201439,320267
1153,2015-04-08,4505.5,4549.5,4497.75,4545.0,225547,322108
1154,2015-04-07,4510.0,4542.5,4500.5,4504.25,171692,319681
1155,2015-04-06,4435.25,4525.0,4434.75,4512.5,154026,322937
1156,2015-04-03,4477.0,4484.0,4432.25,4477.5,11754,322489
1157,2015-04-02,4487.0,4491.25,4458.75,4477.5,168845,324390
1158,2015-04-01,4492.0,4504.5,4429.25,4483.25,311506,325114
1159,2015-03-31,4540.25,4546.0,4491.0,4499.75,224928,319710
1160,2015-03-30,4497.75,4552.0,4486.0,4542.75,202012,320860
1161,2015-03-27,4483.25,4503.75,4467.5,4496.0,209529,316563
1162,2015-03-26,4497.25,4501.25,4440.25,4481.0,356229,323346
1163,2015-03-25,4599.5,4608.75,4490.25,4493.75,320355,328101
1164,2015-03-24,4606.75,4631.25,4594.5,4599.25,184226,334708
1165,2015-03-23,4618.75,4631.5,4606.25,4607.0,149739,330021
1166,2015-03-20,4589.0,4642.5,4586.0,4617.5,210568,329332
1167,2015-03-19,4594.0,4605.25,4581.75,4592.25,228573,324826
1168,2015-03-18,4540.75,4604.5,4506.0,4590.5,316293,319459
1169,2015-03-17,4518.25,4548.0,4512.0,4540.75,260406,289115
1170,2015-03-16,4476.25,4536.0,4463.0,4523.0,245966,213475
1171,2015-03-13,4497.0,4512.0,4451.75,4472.5,313642,153089
1172,2015-03-12,4475.5,4503.75,4462.75,4495.0,108665,92031
1173,2015-03-11,4498.25,4511.5,4468.25,4471.5,260964,323420
1174,2015-03-10,4579.25,4579.75,4492.5,4495.25,313249,339165
1175,2015-03-09,4575.75,4588.75,4555.75,4577.5,217756,346632
1176,2015-03-06,4615.5,4624.5,4553.25,4569.0,296605,343471
1177,2015-03-05,4608.25,4628.75,4596.75,4613.5,185176,345593
1178,2015-03-04,4622.25,4622.25,4583.25,4608.25,210995,348504
1179,2015-03-03,4643.0,4643.0,4596.5,4620.5,198589,348766
1180,2015-03-02,4611.0,4647.25,4610.25,4641.0,185330,353206
1181,2015-02-27,4624.5,4626.75,4599.0,4606.5,173304,349045
1182,2015-02-26,4602.5,4628.75,4595.0,4625.75,193611,351195
1183,2015-02-25,4613.25,4625.0,4593.25,4600.75,173941,350611
1184,2015-02-24,4609.25,4619.75,4591.0,4614.25,163047,343076
1185,2015-02-23,4603.75,4613.25,4593.75,4608.5,133132,339431
1186,2015-02-20,4580.25,4609.0,4560.0,4602.0,235154,339745
1187,2015-02-19,4554.25,4581.25,4540.0,4577.25,168236,338403
1188,2015-02-18,4548.5,4557.5,4537.75,4550.0,146465,332160
1189,2015-02-17,4537.5,4552.5,4528.5,4545.75,194620,329855
1190,2015-02-13,4506.75,4546.0,4504.75,4541.0,190386,324644
1191,2015-02-12,4472.5,4510.5,4449.75,4508.75,219353,319293
1192,2015-02-11,4442.25,4486.0,4435.0,4460.5,207031,315492
1193,2015-02-10,4383.0,4448.0,4375.0,4440.0,225792,314326
1194,2015-02-09,4390.5,4396.0,4365.5,4378.25,198223,308727
1195,2015-02-06,4415.0,4432.25,4373.75,4391.5,253335,311741
1196,2015-02-05,4355.0,4418.75,4345.5,4411.5,200569,306162
1197,2015-02-04,4371.75,4407.0,4351.5,4368.0,269497,302279
1198,2015-02-03,4344.75,4386.75,4329.75,4380.25,283374,301453
1199,2015-02-02,4307.5,4352.0,4249.5,4349.5,353848,302764
1200,2015-01-30,4367.5,4372.0,4300.0,4305.25,345604,299482
1201,2015-01-29,4289.0,4363.75,4259.75,4349.75,358572,296544
1202,2015-01-28,4370.0,4398.5,4283.5,4288.25,363115,303766
1203,2015-01-27,4430.75,4435.0,4306.75,4341.5,363818,301294
1204,2015-01-26,4413.5,4442.25,4395.5,4433.25,187612,306679
1205,2015-01-23,4429.5,4450.25,4414.25,4431.0,227200,306991
1206,2015-01-22,4347.75,4433.0,4328.5,4428.75,338354,308168
1207,2015-01-21,4330.0,4369.25,4301.0,4346.75,327200,306658
1208,2015-01-20,4302.75,4339.25,4273.0,4331.0,347445,305422
1209,2015-01-16,4236.5,4302.5,4205.5,4298.0,359021,313517
1210,2015-01-15,4311.5,4354.0,4230.0,4253.0,456035,311783
1211,2015-01-14,4322.0,4333.25,4264.5,4309.5,450812,312406
1212,2015-01-13,4333.5,4411.75,4290.75,4322.5,476645,316648
1213,2015-01-12,4365.25,4391.5,4315.0,4330.5,319438,314915
1214,2015-01-09,4396.25,4416.5,4345.0,4364.75,341966,315518
1215,2015-01-08,4316.25,4406.75,4316.25,4396.25,272056,317926
1216,2015-01-07,4269.5,4327.25,4266.75,4315.5,328184,321125
1217,2015-01-06,4330.5,4336.5,4246.0,4266.25,426154,335823
1218,2015-01-05,4380.0,4384.75,4309.0,4325.75,313771,340477
1219,2015-01-02,4404.25,4436.75,4365.0,4378.25,229555,341734
1220,2014-12-31,4447.0,4469.0,4392.0,4396.75,146914,334463
1221,2014-12-30,4480.25,4482.0,4437.75,4446.75,110089,334511
1222,2014-12-29,4479.0,4484.75,4462.25,4475.0,102425,334200
1223,2014-12-26,4446.0,4486.0,4446.0,4474.25,61111,335921
1224,2014-12-24,4442.0,4462.5,4440.5,4446.5,46180,337549
1225,2014-12-23,4456.75,4476.0,4438.75,4442.0,148403,340008
1226,2014-12-22,4446.0,4465.25,4440.0,4455.75,164830,341652
1227,2014-12-19,4432.5,4468.5,4419.5,4446.75,290155,344646
1228,2014-12-18,4323.5,4436.5,4314.25,4427.0,386503,349372
1229,2014-12-17,4252.25,4337.0,4245.5,4323.5,509046,347199
1230,2014-12-16,4326.25,4353.75,4244.75,4247.25,639787,330358
1231,2014-12-15,4348.75,4398.0,4305.0,4324.25,549934,247589
1232,2014-12-12,4394.0,4415.25,4348.0,4349.75,402592,144266
1233,2014-12-11,4386.5,4458.0,4380.5,4396.75,143139,75909
1234,2014-12-10,4448.25,4457.5,4378.5,4386.25,37283,22027
1235,2014-12-09,4442.0,4457.25,4375.75,4449.75,11592,8142
1236,2014-12-08,4471.75,4479.25,4418.25,4438.0,4286,6420
1237,2014-12-05,4471.25,4484.5,4461.75,4472.25,1628,6073
1238,2014-12-04,4469.25,4487.5,4452.75,4472.5,1380,5860
1239,2014-12-03,4467.5,4478.5,4446.5,4469.25,2843,5743
1240,2014-12-02,4446.75,4473.75,4444.0,4464.25,1565,4609
1241,2014-12-01,4489.5,4494.25,4432.25,4445.25,324373,371569
1242,2014-11-28,4482.25,4506.75,4471.25,4497.0,134101,367350
1243,2014-11-26,4452.75,4482.5,4449.25,4476.5,135750,366762
1244,2014-11-25,4440.75,4462.0,4435.5,4451.25,169153,366181
1245,2014-11-24,4408.5,4445.5,4406.75,4440.75,158380,370319
1246,2014-11-21,4404.25,4443.25,4396.25,4408.0,285753,371373
1247,2014-11-20,4382.5,4407.0,4360.5,4403.75,214465,370124
1248,2014-11-19,4397.0,4401.25,4363.0,4382.5,235757,362217
1249,2014-11-18,4372.0,4407.5,4361.75,4396.75,213476,363065
1250,2014-11-17,4382.0,4383.25,4350.25,4371.0,230967,356505
1251,2014-11-14,4362.0,4384.5,4354.5,4380.75,218493,355670
1252,2014-11-13,4352.25,4385.75,4350.25,4363.75,295015,356049
1253,2014-11-12,4342.0,4357.5,4325.25,4354.75,202720,351853
1254,2014-11-11,4329.25,4345.0,4320.75,4342.0,134501,346258
1255,2014-11-10,4311.5,4337.25,4302.75,4329.0,164939,347190
1256,2014-11-07,4323.25,4338.5,4294.75,4309.5,229702,342860
1257,2014-11-06,4303.0,4325.75,4289.0,4321.5,233284,347485
1258,2014-11-05,4303.5,4335.0,4292.5,4301.25,270149,340248
1259,2014-11-04,4316.25,4323.0,4278.5,4302.25,259945,339874
1260,2014-11-03,4309.0,4332.5,4300.75,4316.0,215040,336566
1261,2014-10-31,4250.25,4322.25,4248.5,4309.25,313263,329860
1262,2014-10-30,4231.0,4261.25,4201.75,4248.25,366986,338150
1263,2014-10-29,4239.5,4255.0,4213.5,4231.0,340712,327531
1264,2014-10-28,4199.75,4258.5,4196.5,4252.75,258879,327353
1265,2014-10-27,4194.5,4208.5,4168.25,4197.0,275993,320579
1266,2014-10-24,4154.5,4197.25,4129.25,4193.5,288628,319557
1267,2014-10-23,4105.75,4183.5,4098.25,4164.0,348130,318972
1268,2014-10-22,4129.25,4141.75,4098.25,4108.0,343470,318216
1269,2014-10-21,4039.0,4134.75,4004.75,4130.25,382276,322484
1270,2014-10-20,3970.5,4041.75,3952.0,4024.75,315481,321555
1271,2014-10-17,3906.75,3999.25,3900.75,3962.75,477901,325566
1272,2014-10-16,3909.75,3945.25,3842.75,3900.25,695840,344184
1273,2014-10-15,3982.5,3990.25,3850.0,3910.75,831107,358242
1274,2014-10-14,3956.75,4011.5,3951.75,3970.5,602322,365297
1275,2014-10-13,4007.25,4044.5,3951.25,3957.25,636045,376473
1276,2014-10-10,4106.75,4125.75,4009.75,4011.75,675542,378533
1277,2014-10-09,4187.75,4206.5,4105.75,4129.0,595699,370676
1278,2014-10-08,4112.25,4200.5,4089.5,4189.25,466944,371607
1279,2014-10-07,4160.25,4169.0,4106.75,4115.0,383802,374886
1280,2014-10-06,4176.5,4199.25,4155.0,4165.75,338251,373084
1281,2014-10-03,4133.25,4193.5,4129.25,4174.75,286084,377543
1282,2014-10-02,4140.25,4153.75,4086.5,4136.75,439789,374840
1283,2014-10-01,4195.0,4204.75,4124.25,4141.25,435753,377799
1284,2014-09-30,4192.5,4223.5,4183.0,4203.5,334467,377882
1285,2014-09-29,4204.5,4210.0,4156.75,4194.25,350305,368657
1286,2014-09-26,4163.75,4209.25,4160.5,4204.5,309995,374902
1287,2014-09-25,4244.0,4247.25,4157.0,4166.25,442898,375555
1288,2014-09-24,4190.5,4248.75,4189.75,4246.5,278357,385525
1289,2014-09-23,4203.25,4219.75,4186.25,4195.75,276929,377691
1290,2014-09-22,4250.5,4250.75,4194.5,4211.5,295630,377487
1291,2014-09-19,4257.5,4277.5,4234.75,4251.75,279619,381893
1292,2014-09-18,4229.75,4258.5,4219.75,4255.25,225943,390999
1293,2014-09-17,4214.75,4242.75,4198.0,4224.0,320715,382718
1294,2014-09-16,4185.25,4225.25,4163.0,4217.0,377333,347447
1295,2014-09-15,4210.25,4227.25,4169.25,4184.25,379764,266645
1296,2014-09-12,4248.25,4248.5,4207.75,4220.75,305246,181418
1297,2014-09-11,4245.25,4248.25,4211.25,4242.25,109098,86866
1298,2014-09-10,4216.75,4247.5,4206.0,4244.25,257236,341770
1299,2014-09-09,4243.75,4261.75,4204.5,4217.25,386107,346794
1300,2014-09-08,4237.75,4256.25,4226.75,4244.25,207652,354201
1301,2014-09-05,4223.5,4242.75,4203.25,4237.75,283624,363936
1302,2014-09-04,4223.0,4252.25,4207.5,4220.5,276115,367554
1303,2014-09-03,4244.0,4265.0,4213.75,4223.0,265476,363891
1304,2014-09-02,4230.0,4247.25,4227.25,4243.25,195212,363550
1305,2014-08-29,4226.75,4237.25,4213.25,4233.25,167836,367799
1306,2014-08-28,4222.75,4227.5,4205.75,4221.0,166452,364625
1307,2014-08-27,4224.75,4228.25,4214.75,4224.0,128378,360979
1308,2014-08-26,4215.5,4227.0,4213.0,4223.5,147208,357100
1309,2014-08-25,4208.75,4229.75,4208.0,4214.75,168702,359167
1310,2014-08-22,4199.0,4212.25,4187.75,4206.0,211674,360249
1311,2014-08-21,4191.0,4200.25,4184.0,4198.75,145148,360894
1312,2014-08-20,4187.75,4197.75,4180.0,4190.75,163157,358466
1313,2014-08-19,4168.25,4191.75,4167.0,4185.5,151276,356804
1314,2014-08-18,4142.25,4170.75,4142.25,4164.5,159348,355747
1315,2014-08-15,4124.25,4145.75,4098.5,4136.25,362617,353598
1316,2014-08-14,4097.75,4126.0,4090.75,4119.25,176296,355362
1317,2014-08-13,4057.25,4100.75,4053.5,4097.0,201984,353129
1318,2014-08-12,4058.75,4068.5,4034.5,4054.75,220589,343433
1319,2014-08-11,4025.25,4069.0,4025.0,4056.25,178453,350189
1320,2014-08-08,4006.75,4038.0,3977.75,4024.75,315422,353242
1321,2014-08-07,4020.5,4043.75,3992.0,4008.0,329596,355587
1322,2014-08-06,4025.75,4042.5,3993.25,4020.0,292468,362448
1323,2014-08-05,4046.0,4051.5,4003.0,4023.0,356543,360466
1324,2014-08-04,4024.25,4067.0,4018.5,4048.0,250762,361149
1325,2014-08-01,4041.75,4052.5,3998.75,4024.5,462507,369442
1326,2014-07-31,4120.0,4121.5,4033.0,4036.0,423444,368623
1327,2014-07-30,4108.5,4134.25,4104.5,4119.75,275028,375817
1328,2014-07-29,4109.75,4128.75,4099.75,4103.5,219908,372950
1329,2014-07-28,4105.25,4121.5,4080.25,4111.25,210316,367655
